Gene	1.D3_Contro	3.D6_Contro	5.D10_Contr	2.D3_Treate	4.D6_Treate	6.D10_Treat
Thrb	2234.3199	2126.7653	1687.8015	2015.0155	1756.3817	1444.2475
Thrsp	5.3394	11.0652	1.1848	10.0303	12.4352	4.3958
Thsd1	98.1545	89.5827	116.7034	136.0692	64.6088	77.9619
Thsd4	7825.1088	3297.3569	5442.7157	4461.2136	2239.5385	5042.0794
Thsd7a	0.0	0.001	0.0119	3.7837	0.0062	0.012
Thsd7b	0	0	0	0	0	0
Thtpa	342.0538	519.3622	610.8044	403.991	635.0341	527.891
Thumpd1	4482.8778	4409.5486	3966.9752	4471.2101	4942.1654	4209.1668
Thumpd2	701.5097	780.0472	755.7377	687.652	726.6971	566.9233
Thumpd3	2639.4142	2938.0222	3171.1479	2819.5032	3221.2063	3141.4279
Thy1	14.3174	32.1946	28.0019	19.0083	10.4694	14.1389
Thyn1	916.7292	961.2228	968.7505	865.208	947.4184	962.7657
Tia1	6599.1415	5741.1732	7214.8238	5943.4492	6385.1824	7162.323
Tial1	7024.2485	6509.1403	5588.7802	6383.823	6295.6413	5740.9579
Tiam1	0.0	0.0027	0.032	3.6872	6.1692	2.1653
Tiam2	7827.4157	7723.0041	6845.1797	9202.4636	9803.146	11554.196
Ticam1	1784.8584	2240.4976	1581.8483	1735.9157	1966.6544	1393.4003
Ticam2	11.5508	10.0763	34.4581	18.048	24.9775	38.7434
Ticrr	2347.9533	1145.4239	1035.9191	2469.1827	569.5987	1770.7988
Tie1	0.0	0.0019	0.0225	2.7749	5.1294	0.0227
Tifa	264.7503	203.3235	335.0748	307.2054	207.2255	269.359
Tifab	0.0	0.0005	0.0062	0.0	0.0032	2.0924
Tigar	554.7388	388.5239	348.2787	663.3076	641.2931	625.201
Tigd2	1629.953	1690.9477	1574.2597	1658.0056	2060.3285	1432.3168
Tigd3	103.7128	67.4404	73.5419	76.0957	37.5621	100.4966
Tigd4	3.5217	5.0352	9.6475	8.2076	6.2492	4.3745
Tigd5	442.0953	501.2462	543.8252	440.2594	533.0467	595.9912
Tigit	7.4134	0.0034	1.1258	4.601	0.0207	2.1835
Timd2	0	0	0	0	0	0
Timd4	2.7248	1.0092	2.1637	4.6385	1.0576	0.032
Timeless	4106.5505	2507.2404	3106.3314	4042.7467	1534.7046	5011.6161
Timm10	888.7298	995.4485	1141.7471	1069.0777	1151.4735	1450.5297
Timm10b	1448.885	1545.0062	1949.3604	1471.3068	1697.0278	2198.0365
Timm13	3851.5321	3879.1182	5035.1097	3854.1467	4433.0828	5535.2893
Timm17a	2383.6891	2251.5809	2461.9135	2487.0117	2394.5846	3185.6943
Timm17b	1768.6088	1967.7394	2183.9829	1745.8513	1979.1635	1947.1782
Timm21	789.6278	1050.8059	1477.8878	847.0131	1254.5295	1395.3895
Timm22	2603.4197	2628.0162	3308.4056	2563.9983	2435.2009	3049.4572
Timm23	38.693	44.2852	35.7261	42.5892	43.7198	41.1132
Timm44	3132.0495	3222.8658	3317.1229	3296.1054	3336.779	3041.9479
Timm50	2647.5881	2322.0367	2305.1686	2609.3386	2533.0458	3002.9146
Timm8a1	90.8908	95.622	98.4163	95.9976	114.5085	130.8057
Timm8a2	1.8228	2.0111	0.02	0.888	2.0689	0.0201
Timm8b	1243.5446	1220.9112	2069.2901	1228.4669	1369.0956	2160.1254
Timm9	1032.8415	1053.827	1399.0196	1097.1423	1048.4345	1622.5119
Timmdc1	1343.505	1650.6877	1769.9107	1590.0372	1818.8183	1844.372
Timp1	6371.1206	8799.9783	12618.6454	6438.9151	16407.9087	14028.1924
Timp2	65443.7592	96242.0836	138726.6589	51970.9686	81767.3354	130224.7041
Timp3	30208.4731	35950.7499	24803.9692	22275.2619	82098.0886	17352.7522
Timp4	2.4612	22.1566	22.8671	15.1802	60.356	182.8708
Tinag	0.0	0.0005	0.0062	0.0	0.0032	2.0924
Tinagl1	1304.8479	1088.0509	991.5708	992.8733	2017.5914	1844.2729
Tinf2	1286.0765	867.6226	900.6985	1286.6518	746.5371	1150.9609
Tiparp	5847.3169	4622.93	4097.8054	5271.285	4115.5633	3789.493
Tipin	3324.7505	2466.9809	4124.7249	3218.1381	2147.9002	5910.4754
Tiprl	4521.5726	4625.9502	5198.3861	4460.3066	4619.4475	4945.8115
Tirap	1068.9032	1059.8643	1083.3884	1049.1308	1151.4768	1394.3076
Tjap1	6751.3104	6561.4823	5784.5014	6955.5116	8281.0161	7520.3958
Tjp1	10920.8134	11619.2232	9175.1489	11780.1052	12947.3081	9593.1351
Tjp2	2248.622	2475.022	1965.6887	2700.9172	2527.8188	1961.3021
Tjp3	6.3701	2.0179	3.2771	2.6614	8.2718	3.279
Tk1	2827.8121	1531.9276	2115.9398	2693.6864	765.3317	3488.4585
Tk2	1138.2459	1186.6837	1220.6786	1121.6152	1361.7593	1198.6028
Tkfc	1746.9548	1837.9034	2710.4666	1689.6331	2264.4208	2459.8723
Tkt	18380.9861	16769.5651	12200.3591	16490.5201	14499.6571	11676.6458
Tktl1	3.626	1.0106	1.1294	4.5914	3.1221	3.2393
Tktl2	0	0	0	0	0	0
Tlcd1	857.2373	888.7579	1273.5533	728.3171	990.1087	1273.1327
Tlcd2	39.4227	68.4478	108.0036	60.5996	85.3649	123.1306
Tldc1	916.6893	1053.8223	1272.4857	814.4155	1077.5507	1029.8448
Tldc2	13.7194	6.0412	3.322	5.3885	7.2869	5.4482
Tle1	1613.7405	1839.9091	1470.4864	1924.4508	1856.2938	1303.6138
Tle2	5078.3282	2868.5783	4150.6831	3512.6202	2063.5758	4082.532
Tle3	5811.2879	4964.1369	3615.6289	5496.9042	3856.3363	4152.9382
Tle4	571.8514	518.3583	319.1079	956.2017	614.2401	324.6804
Tle6	718.5703	802.1942	1338.2585	536.2169	539.3628	906.4757
Tlk1	7108.831	7461.305	5887.2212	8123.4301	8110.2865	6723.1947
Tlk2	4375.7215	4591.7254	3579.9252	4212.0792	4965.0594	3720.2388
Tll1	692.3884	1108.1691	1311.3408	1234.1415	622.6529	648.0955
Tll2	1.8324	0.0015	0.0173	3.7547	0.009	0.0174
Tln1	80665.7851	76075.5194	54558.6078	75815.8578	64866.854	54557.7424
Tln2	6348.0099	5701.9115	4831.9161	5560.2855	3868.8417	4102.1264
Tlr1	193.9107	128.8322	141.5732	152.3266	53.1877	42.389
Tlr11	0	0	0	0	0	0
Tlr12	0	0	0	0	0	0
Tlr13	1.772	4.022	4.2656	1.785	2.0895	0.0366
Tlr2	1031.8644	1455.4246	1494.2361	1018.22	2779.6101	1381.4555
Tlr3	607.7823	705.5692	818.424	749.2882	746.4782	704.2444
Tlr4	1362.4332	1474.5496	1613.1608	1512.112	1908.3358	1827.0534
Tlr5	528.5564	564.6577	735.1297	411.197	655.8871	670.6495
Tlr6	171.0766	232.4963	161.1402	155.7755	204.0344	142.8703
Tlr7	5.3123	9.0587	12.8907	14.6446	3.1755	7.6034
Tlr8	1.7993	0.0023	0.0271	7.5303	0.014	0.0272
Tlr9	3.7132	0.0019	0.0223	2.7756	1.0489	0.0225
Tlx1	1.6127	4.0378	4.4667	11.7002	23.8834	50.2266
Tlx2	0.0	0.0021	2.1474	1.8166	1.0515	4.2278
Tlx3	0	0	0	0	0	0
Tm2d1	354.6705	423.7489	659.4206	384.0417	577.7966	648.9534
Tm2d2	2974.434	3207.7681	3633.8742	2752.42	3287.8487	3420.5175
Tm2d3	960.7852	1010.547	1341.7183	1034.6184	1181.6694	1463.5292
Tm4sf1	3931.757	3613.3957	4422.0576	3490.8531	3621.0205	3749.405
Tm4sf19	2.6824	8.0384	1.1324	3.6403	0.0229	2.1925
Tm4sf20	7.2424	7.0436	8.5835	6.3507	1.0869	4.3675
Tm4sf4	0.0	3.0135	0.0175	0.0	2.0654	1.0862
Tm4sf5	0	0	0	0	0	0
Tm6sf1	22.5309	10.0754	10.9307	40.1743	24.9635	16.2895
Tm6sf2	26.0072	31.2058	22.8158	33.4892	64.419	38.9262
Tm7sf2	1314.218	721.6754	533.1563	995.83	515.4197	657.782
Tm7sf3	6631.4741	8555.3871	8045.2287	7080.492	9777.0955	8020.2016
Tm9sf1	4979.0635	5111.0898	4636.2294	4782.8547	5139.9968	5431.5084
Tm9sf2	11222.4776	12784.7679	10007.6666	10916.6051	14393.4096	10925.8445
Tm9sf3	38657.3576	43710.9895	37687.4961	39517.8746	48224.5455	41393.6896
Tm9sf4	12184.3145	11955.3992	8521.0479	11767.4117	12479.8591	10309.2442
Tma16	284.5653	273.7739	240.0886	299.0049	314.3989	282.3472
Tma7	372.7941	370.4001	440.006	363.2766	329.0259	464.0083
Tmbim1	9472.6668	11257.8865	12025.12	8973.1228	14293.4619	13636.6474
Tmbim4	3297.6726	3636.5474	4196.1416	3392.9647	4998.3648	5046.3392
Tmbim6	23026.7929	23008.9608	20047.6727	21668.3932	20457.9742	18873.5771
Tmbim7	0.0	0.0008	0.0091	2.8353	0.0047	0.0091
Tmc1	0.0	0.0012	0.0148	0.0	5.111	0.0149
Tmc2	3.6599	2.0139	0.0339	4.6284	0.0176	2.1698
Tmc3	45.9441	53.3397	35.7396	50.796	37.5045	35.7584
Tmc4	144.1361	117.7652	172.8644	128.6501	96.8697	106.0796
Tmc5	0	0	0	0	0	0
Tmc6	1642.5488	1929.4887	1764.5209	1286.4317	1974.9756	1792.4752
Tmc7	0.0	0.0008	0.0091	1.8728	0.0047	1.0678
Tmc8	38.7126	39.2545	28.199	21.591	47.8574	58.256
Tmcc1	3097.9146	2940.0319	2243.5645	2831.3288	2644.4466	2443.7473
Tmcc2	2830.4668	2730.6752	2257.5816	2577.6513	2138.4815	1963.4785
Tmcc3	325.1566	199.2992	167.7331	425.151	420.5158	159.1761
Tmco1	4613.3191	5866.987	6985.6205	5029.2168	7741.715	8569.6037
Tmco2	4.6975	0.0015	0.0173	0.8945	0.009	0.0174
Tmco3	7950.9991	7553.8975	5552.0103	6551.4652	4550.7759	4167.0746
Tmco4	581.7107	593.8465	685.4473	616.9903	601.7751	638.2357
Tmco5	0.0	0.0005	2.0918	0.0	0.0032	0.0062
Tmco5b	0	0	0	0	0	0
Tmco6	621.3774	644.1689	638.9739	605.2156	606.9738	500.9268
Tmed1	2466.5758	2321.0284	2399.1963	2728.0801	2134.3173	2438.298
Tmed10	4617.0038	5411.0305	4630.8315	5005.7458	5815.6602	5281.1645
Tmed11	0	0	0	0	0	0
Tmed2	704.1419	843.4608	813.0793	654.9539	1055.6421	919.4642
Tmed3	6446.7896	9057.6435	12475.8888	6986.193	11835.3899	12502.9214
Tmed4	2579.9805	3217.8298	3126.813	2651.8755	3252.4316	2621.1579
Tmed5	3993.0726	3324.5241	2850.1111	3825.2775	3349.2791	2733.6926
Tmed6	11.0832	1.0122	3.2715	8.3021	0.0288	0.0562
Tmed7	12707.4187	16485.7277	14708.6796	13114.5911	17209.647	14583.2668
Tmed8	3020.359	3244.003	2912.8075	3468.2652	3317.0025	3725.5462
Tmed9	10134.5895	11913.1267	10193.6234	10421.9042	14518.3382	12206.6045
Tmeff1	11551.3661	9396.8339	8419.334	9017.638	7157.7202	6061.237
Tmeff2	160.4592	85.5618	52.0773	237.8509	115.5702	51.0258
Tmem100	890.8354	1020.587	634.6669	853.6343	258.2981	96.5172
Tmem101	1096.8001	1239.0216	1442.2573	1163.3021	1273.2818	1102.3608
Tmem102	0.9312	0.0003	0.0031	0.0	0.0016	0.0031
Tmem104	1984.787	2121.7341	1500.8001	2005.9358	2269.6066	1794.6826
Tmem106a	2238.8265	2037.1867	2399.0788	1556.4627	1249.4055	1733.0202
Tmem106b	11577.202	16849.0801	19417.1961	11784.5073	15917.6426	15275.586
Tmem106c	1239.8863	1553.0601	3206.5397	1332.6298	1458.6494	2307.3079
Tmem107	599.6089	678.3993	1178.3794	601.4573	769.4136	1454.7031
Tmem108	0	0	0	0	0	0
Tmem109	8997.2577	8584.5803	8240.9671	9447.0825	8922.3884	10944.1312
Tmem11	2093.736	1939.5602	2125.6493	2032.1773	2318.5544	2231.6649
Tmem110	1831.6659	1986.8626	2220.7315	1715.0434	1664.7758	2062.899
Tmem114	0	0	0	0	0	0
Tmem115	2481.8911	2476.0297	2212.1758	2253.2384	2512.2113	2459.9272
Tmem116	8.1137	6.0422	10.7426	5.3754	7.2937	7.5778
Tmem117	19.5925	10.0814	6.6899	42.5086	114.2996	118.5176
Tmem119	7562.4505	11401.831	15907.8362	12246.4901	36533.7309	50508.0648
Tmem120a	3192.4213	2984.3221	2783.0542	2764.2194	3389.8606	3196.5993
Tmem120b	711.342	829.3707	673.6724	791.8241	1290.8806	800.5341
Tmem121	579.8883	717.6434	852.9493	519.9622	528.9263	700.9589
Tmem123	16995.8189	19969.2809	25469.7099	13247.7123	13186.8516	19535.542
Tmem125	0	0	0	0	0	0
Tmem126a	1539.8682	1502.7329	1765.5939	1543.8112	1998.9137	1835.7274
Tmem126b	676.205	816.2863	1020.5782	712.0563	811.0419	1030.8387
Tmem127	10152.6728	11304.1806	10121.1268	9459.7363	9309.6892	8754.7619
Tmem128	1807.3192	1910.3704	2127.7944	1748.5502	2109.3009	2510.6854
Tmem129	2241.4841	1912.3832	1665.1238	2078.4166	1971.8852	2251.1112
Tmem130	6.2811	3.0261	12.8257	11.9256	4.1958	2.2552
Tmem131	10975.8211	10994.1736	8160.9749	11286.3744	9653.2459	6419.3125
Tmem132a	2925.8814	2584.7357	2235.9964	2900.1992	3280.5212	2239.3215
Tmem132b	25.373	18.1163	23.6872	8.9319	3.2005	21.5694
Tmem132c	0	0	0	0	0	0
Tmem132cos	0	0	0	0	0	0
Tmem132d	0	0	0	0	0	0
Tmem132e	0	0	0	0	0	0
Tmem134	4688.0726	5417.076	8961.9226	4522.7234	5689.7331	9034.7232
Tmem135	1434.4935	1495.6863	1607.7589	1713.301	1761.5584	1755.678
Tmem136	0.0	0.001	0.0119	1.8615	2.057	0.012
Tmem138	1225.7642	930.0224	840.1461	1169.7691	729.871	833.0133
Tmem139	1.8229	0.0017	0.0199	2.7854	1.0465	1.0911
Tmem140	89.0122	137.8916	234.3105	70.488	133.2627	119.0326
Tmem141	6.4133	2.0166	1.1407	3.6214	3.1317	4.3091
Tmem143	709.5109	883.7232	1383.7391	605.0707	856.8573	1101.1649
Tmem144	174.7289	123.8088	67.2255	215.7699	208.1732	188.1752
Tmem145	1.8139	0.0019	2.1408	0.882	3.0928	0.0227
Tmem147	2498.8879	2773.9633	3519.2753	2612.8791	3616.8181	4000.2616
Tmem14a	152.9465	203.3196	354.4073	163.8711	203.0391	269.2883
Tmem14c	3175.2599	2851.466	3767.9503	3162.8812	3128.577	4214.4576
Tmem150a	1178.6501	1594.3252	1946.1274	1082.5285	2490.27	2245.6343
Tmem150b	26.296	17.1108	6.6177	21.8293	10.4571	17.3059
Tmem150c	5.5797	0.0025	0.0293	4.6503	0.0152	0.0295
Tmem150cos	0.0	0.001	0.0119	3.7837	0.0062	0.012
Tmem151a	810.2797	1035.7149	1201.2969	962.943	2683.8352	2320.161
Tmem151b	25.1698	42.2617	13.1149	47.3561	20.8617	19.5615
Tmem154	153.7792	207.3521	199.0709	177.4045	784.6605	318.0311
Tmem158	102.512	148.966	271.0848	164.917	130.1716	109.3665
Tmem159	1529.0789	1671.8231	2247.6665	1223.0152	1416.9888	1630.222
Tmem160	1156.2239	1241.0371	1664.9537	1050.8872	1149.4227	1678.7947
Tmem161a	2562.886	2743.7645	2886.8011	2347.4233	3187.8766	2964.013
Tmem161b	1007.6533	980.3508	1034.7408	1021.0445	1297.2007	1277.5064
Tmem163	0.8361	2.0151	0.0406	2.7116	4.1436	6.3677
Tmem164	9079.3204	7406.9545	6435.3745	10017.1156	6106.1946	5972.5003
Tmem165	3883.0798	4151.8805	4831.8341	3498.9739	4033.2999	4597.4605
Tmem167	6136.1461	7203.6414	9141.5198	6737.0864	8957.7606	10681.2117
Tmem167b	6058.7311	7074.8049	8117.6285	6049.4154	8328.9184	8417.1499
Tmem168	6648.6749	6772.8476	5962.8673	6355.7168	7144.1339	6154.1807
Tmem169	26.7602	87.5695	200.6608	68.7444	112.4087	70.4071
Tmem17	342.1341	337.1879	459.455	436.7402	382.1004	418.6273
Tmem170	353.9649	321.0785	322.194	337.9731	323.7845	219.7118
Tmem170b	1686.7845	1529.9033	919.1576	2151.124	1355.5498	976.9562
Tmem171	0	0	0	0	0	0
Tmem173	580.1307	550.5547	446.5164	397.7144	261.3905	268.4111
Tmem174	1.8785	0.0005	0.0061	0.0	0.0032	0.0062
Tmem175	1078.7586	1264.1858	1623.8709	1045.4559	1344.0795	1431.1393
Tmem176a	753.8256	510.3104	520.1358	935.221	565.3534	572.3015
Tmem176b	1313.9029	1003.5031	953.7137	1796.842	1350.3165	1056.9474
Tmem177	130.351	271.7614	357.7855	132.0664	344.5727	477.8679
Tmem178	3.4277	13.0864	18.3133	13.5749	23.8598	11.9387
Tmem178b	5.2979	16.0935	4.4208	10.8943	12.4672	8.6799
Tmem179	1.7844	0.0027	0.032	1.7967	6.1692	2.1653
Tmem179b	1158.001	1188.7011	1848.7365	1078.9616	1408.6363	1790.2166
Tmem18	2273.8382	2113.6877	2466.2059	2180.7548	2183.2399	2782.225
Tmem180	60.2079	54.3619	63.8818	78.7843	167.4342	88.6983
Tmem181a	372.7778	416.6974	378.4521	372.3316	469.516	419.717
Tmem181b-ps	184.5476	221.4325	197.8881	212.9129	223.8312	219.5876
Tmem181c-ps	5.42	4.028	4.3407	0.81	7.2542	6.4482
Tmem182	1.7286	0.0045	2.21	3.6085	11.3293	4.3206
Tmem183a	6033.6045	5517.7252	4976.8403	6076.6834	6087.414	6939.4519
Tmem184a	20.5741	25.169	46.3726	7.0313	37.4638	63.5242
Tmem184b	10364.3306	10530.1707	7157.6539	10138.396	10315.3803	8296.0989
Tmem184c	3779.5852	3856.9681	3258.7781	3849.7165	3558.542	2833.2195
Tmem185b	852.7282	1017.5884	862.8619	1031.0514	1274.2792	1042.8156
Tmem186	1400.272	1674.8421	1676.9304	1433.2725	1532.5363	1842.1876
Tmem189	2668.3031	2444.8303	2400.3013	2645.5846	2382.0956	2918.5517
Tmem19	4259.5617	4835.2987	3965.8634	3749.0726	4184.2492	3305.9458
Tmem190	7.1253	5.0402	17.1614	8.0993	9.382	15.0525
Tmem191c	219.6199	304.973	458.1915	182.8622	225.9647	326.6447
Tmem192	851.8707	873.6579	916.8631	854.3425	1042.1333	921.6644
Tmem194	2151.4992	1646.6627	1539.6793	2065.8108	1241.0679	1705.9523
Tmem194b	657.3856	564.6604	657.3766	715.7898	491.4575	847.9909
Tmem196	0	0	0	0	0	0
Tmem198	247.6585	223.449	205.4851	221.0306	241.5399	288.7545
Tmem198b	1229.3882	1092.0651	964.4231	910.535	652.8387	711.8935
Tmem199	1144.5423	1138.3728	1268.2451	1167.8296	1378.4196	1293.7763
Tmem2	41677.0685	39694.9819	32734.4522	33363.3333	17995.7992	20314.5697
Tmem200a	39.113	9.0683	22.6521	30.0947	0.0647	8.7772
Tmem200b	0	0	0	0	0	0
Tmem200c	0	0	0	0	0	0
Tmem201	1179.7303	1160.5122	919.0907	1283.8993	1031.7635	1037.4407
Tmem202	42.1436	86.5575	101.5249	40.5932	116.5126	75.7364
Tmem203	969.8017	1052.819	1466.0017	904.1112	1299.2907	1157.4884
Tmem204	125.9279	161.0472	395.2624	85.8616	105.2306	250.8427
Tmem205	664.4408	845.4789	1543.737	599.614	1093.1586	1253.6681
Tmem206	476.2786	580.7618	601.1592	536.3051	704.8083	747.4133
Tmem207	0	0	0	0	0	0
Tmem208	1500.1635	1929.4945	2313.7331	1613.5192	2390.3791	2697.802
Tmem209	7714.9775	6416.5433	5210.4008	8123.4746	6044.7516	6560.9096
Tmem210	0.9025	0.001	3.143	0.0	0.0062	0.0121
Tmem211	0.0	0.0003	0.0031	0.0	0.0016	1.0527
Tmem212	0.869	1.0083	2.1472	1.817	3.0968	0.0252
Tmem213	0.0	1.0056	1.0675	0.0	1.0347	0.0092
Tmem214	9345.7026	11564.8717	9473.5533	10504.3719	14279.9156	11425.5816
Tmem215	0	0	0	0	0	0
Tmem216	704.1774	717.6484	980.541	640.4799	673.6287	851.3079
Tmem217	2.7838	0.0015	0.0174	0.0	3.0838	0.0175
Tmem218	658.1376	949.1467	1459.4325	735.5722	993.2288	1133.6363
Tmem219	743.6993	1125.2843	1330.8703	789.9298	1161.8746	1292.6324
Tmem220	170.0133	235.5315	537.0299	171.9681	272.7921	400.1219
Tmem221	0.0	2.0167	7.4495	1.7509	4.1588	6.4069
Tmem222	2520.5854	2615.9361	2307.333	2501.5003	2857.8508	2723.8667
Tmem223	1480.3986	1757.3784	2332.0333	1441.3885	1787.6018	1883.3343
Tmem225	0	0	0	0	0	0
Tmem229a	0	0	0	0	0	0
Tmem229b	353.6263	952.1744	1441.2403	903.1455	2118.5725	2692.122
Tmem230	606.8472	753.8829	890.8702	577.9176	993.1795	952.9615
Tmem231	817.609	1134.3389	1249.7582	680.2888	906.8291	1014.6818
Tmem232	6.5028	1.0095	3.2148	1.7915	0.0176	0.0342
Tmem233	0	0	0	0	0	0
Tmem234	2102.6735	2170.0538	3123.4997	2115.4821	2289.4383	3240.8506
Tmem235	19.4667	0.0055	0.0657	9.1876	0.0339	1.1643
Tmem236	7.2048	8.0505	4.3847	12.8563	4.1968	4.3873
Tmem237	2099.1564	2113.6839	2596.9468	1991.4119	1593.997	1929.8965
Tmem238	271.8672	251.637	316.8217	288.0443	476.7511	418.5538
Tmem239	23.5719	8.0608	11.9514	28.335	11.4851	8.7541
Tmem240	24.2841	27.1754	32.3704	16.1863	39.4858	16.33
Tmem241	739.2453	957.1962	1110.3165	749.1924	868.3058	1073.0478
Tmem242	3550.7262	3962.6582	6114.0401	3344.0127	3941.6947	5360.0541
Tmem243	859.1918	914.9157	641.2049	1142.757	462.3256	352.8376
Tmem245	5396.1287	4033.114	3562.6381	5678.1614	3818.8486	3873.8475
Tmem246	3.4578	2.0231	6.5613	11.8028	25.8577	12.9375
Tmem247	0	0	0	0	0	0
Tmem248	5046.5697	5807.5978	4577.8779	5259.424	6434.0759	5762.5409
Tmem25	4.3346	16.1022	12.9996	12.6485	17.6724	21.5136
Tmem251	632.109	596.8701	844.3618	602.4217	811.0113	877.2345
Tmem252	30.4817	66.4191	52.9422	40.7158	46.8534	43.301
Tmem253	35.9214	54.3485	63.6811	48.0162	18.8269	63.7133
Tmem254a	0	0	0	0	0	0
Tmem254b	0	0	0	0	0	0
Tmem254c	0	0	0	0	0	0
Tmem255a	10.8131	7.0508	8.6849	16.4549	15.5637	2.2851
Tmem255b	3.591	5.0299	7.4552	1.7479	3.1343	1.1447
Tmem256	2432.235	2501.2002	4520.3433	2360.0629	2628.8603	4811.4816
Tmem258	3097.7021	4063.31	5835.1349	3044.0842	4746.4494	6333.5657
Tmem259	6473.9365	6683.2695	6463.4514	5989.6416	7768.7958	7487.9343
Tmem26	0.0	0.0012	2.1193	0.0	3.0791	0.0149
Tmem260	1851.4738	2037.1882	1803.4806	2024.9655	2123.866	1866.0659
Tmem261	1189.5105	1260.1636	1938.4793	1200.3856	1383.6627	1962.1958
Tmem263	18409.6229	25014.9455	19622.775	20270.3651	25911.3017	20439.9498
Tmem265	553.9194	495.2043	365.5294	560.9176	471.6255	321.4003
Tmem27	0.9111	0.0008	0.0091	0.0	2.0524	0.0092
Tmem28	0.0	1.0043	0.0031	0.0	0.0016	0.0032
Tmem29	834.7705	788.1058	1102.7263	899.685	736.1033	869.7457
Tmem30a	12952.3958	13395.7276	14508.6404	13355.6225	14192.518	15576.2747
Tmem30b	0.0	0.0012	0.0146	4.7307	0.0076	0.0147
Tmem30c	9.094	10.0573	2.2454	5.4087	5.2196	4.3734
Tmem33	4977.233	5162.4238	5381.1461	5030.1924	5825.0394	5710.6096
Tmem35	0.0	0.0008	0.0091	2.8353	0.0047	0.0091
Tmem37	175.5927	109.7212	239.8957	138.5237	133.3106	265.9209
Tmem38a	361.1257	429.7755	401.0728	342.4615	276.9783	273.7709
Tmem38b	860.8393	802.2001	921.2231	1123.5109	1189.9643	1140.1327
Tmem39a	5321.1878	6630.9294	5819.0751	5702.4324	8832.7716	6659.3331
Tmem39b	573.724	486.1478	463.8582	511.0128	469.5533	399.2429
Tmem40	0.0	0.005	6.4397	8.2786	6.2257	6.4426
Tmem41a	879.8307	847.4876	822.8163	858.9013	786.0631	940.0205
Tmem41b	966.296	924.9887	787.1743	1003.9074	994.2536	811.3726
Tmem42	291.5543	634.1038	905.8401	360.4273	706.8852	679.2992
Tmem43	21905.6693	19211.3764	12696.6759	20492.4158	20929.5681	16136.7236
Tmem44	2381.9695	2661.2218	2915.8601	1718.6278	1491.9812	1676.8217
Tmem45a	6138.8299	8540.2918	11779.551	6203.396	8824.5131	10274.5195
Tmem45a2	1.7251	3.0222	3.2698	5.4797	6.2166	4.3249
Tmem45b	3.6598	1.0095	1.1159	4.6282	0.0176	2.1698
Tmem47	4512.81	2963.1863	2161.4429	4417.9436	2826.6574	1946.2363
Tmem5	3755.174	3992.8532	4346.4365	3575.9801	5439.7909	4844.096
Tmem50a	3928.0878	4270.6502	5648.091	3809.7494	4156.1567	4633.1798
Tmem50b	1952.3358	2092.5473	2160.227	1852.7619	2043.7182	2195.9585
Tmem51	0	0	0	0	0	0
Tmem51os1	0.9312	0.0003	0.0031	0.0	0.0016	0.0031
Tmem52	0	0	0	0	0	0
Tmem52b	0	0	0	0	0	0
Tmem53	543.9532	503.2588	605.4015	490.1362	388.3832	499.7857
Tmem54	1.8785	0.0005	0.0061	0.0	0.0032	0.0062
Tmem55a	7446.5432	7286.1727	7371.6435	7181.0979	7465.8576	7737.8441
Tmem55b	2274.8517	1819.7832	1640.2398	1928.0138	1968.7486	1694.088
Tmem56	163.6078	206.3543	189.4434	1084.6688	2282.7467	854.5716
Tmem57	3984.8314	4415.5873	3293.4391	4276.4002	6296.5911	3945.2359
Tmem59	12093.2168	14818.9417	15941.2363	12056.3131	17667.7437	20463.5958
Tmem59l	19.1815	6.0446	13.963	9.9735	4.2131	2.279
Tmem60	976.0789	1096.1003	1655.1891	964.8096	1273.2846	1454.908
Tmem62	725.6657	1000.4815	1363.3249	702.906	1376.3195	1681.9523
Tmem63a	6624.5286	5819.6717	4655.6804	4779.2413	3683.5244	3758.14
Tmem63b	5019.6827	4584.6797	3096.6679	4772.062	4509.0713	3400.0638
Tmem63c	6.5307	0.0025	2.1583	0.8669	0.0153	1.109
Tmem64	8933.4731	6839.2794	6288.3128	7510.9415	6130.1273	5914.0644
Tmem65	8349.7495	9328.3924	7664.7012	10879.5897	9440.8482	7984.5447
Tmem67	1190.5796	1303.4305	799.0976	1044.641	934.9447	897.9189
Tmem68	3250.0047	3238.972	3135.5284	3264.3592	3876.0608	4005.714
Tmem69	828.4206	894.7958	1103.8579	917.7685	1001.5517	1054.6904
Tmem70	2948.3164	2939.0307	3889.0032	2760.5768	3220.1794	3441.0667
Tmem71	5.4345	3.0227	4.3314	3.5937	7.2473	2.2202
Tmem72	0	0	0	0	0	0
Tmem74	24.3996	11.0801	8.7759	44.8534	19.7796	4.4836
Tmem74b	1.6721	5.0369	12.8414	8.1725	9.3479	6.5132
Tmem79	155.6844	202.3103	198.9538	176.6129	211.3417	268.1558
Tmem8	1330.8325	1961.7021	2680.1805	1331.6967	2445.5496	2533.4006
Tmem80	883.3671	923.9847	1387.0282	845.2436	795.4553	1140.1279
Tmem81	255.857	209.3556	183.8517	187.4987	178.0602	226.06
Tmem82	0.0	0.001	2.1108	1.8614	0.0062	0.012
Tmem86a	2082.6637	6024.0063	13728.7385	3651.0541	9739.5944	9124.5868
Tmem86b	91.8924	57.3801	72.4911	95.1843	107.1853	74.6837
