Gene	D1_Control.	D2_Control.	D3_Control.	D4_Control.	D5.ntr	D6_Control.	D1_Treated.	D2_Treated.	D3_Treated.	D4_Treated.	D5_Treated.	D6_Treated.
Eif2b2	446.4929	387.899	374.5051	342.391	328.71080000000001	315.0306	375.0835	441.164	327.145	348.1019	339.4913	254.4374
Eif2b3	369.2809	317.7355	327.8966	321.9497	336.74900000000002	351.5483	379.8099	330.353	354.4986	294.9473	359.6026	291.3876
Eif2b4	474.9187	468.7055	353.8555	358.5559	376.55889999999999	394.5619	350.5553	469.6721	352.5347	386.5796	424.8787	320.2625
Eif2b5	1844.1433	1661.65	1440.6678	1354.3367	1216.3477	1078.3587	1633.2301	1547.1296	1282.2367	1410.7836	1220.1886	814.7968
Eif2d	787.4288	688.7736	714.0657	655.0031	652.72194999999999	650.4408	666.2785	732.1757	712.9011	664.1553	664.6816	585.869
Eif2s1	1938.5535	2000.6937	1628.7808	1600.4783	1733.4067	1866.3351	1965.892	1708.2798	1669.9387	1549.0817	1665.234	1834.4382
Eif2s2	1743.1339	1858.6634	1670.011	1498.2518	1717.2247	1936.1976	1565.3336	1689.0331	1752.9533	1558.2514	1564.362	1891.8298
Eif2s3x	607.8616	628.5	472.1339	466.7463	417.24170000000004	367.7371	519.2725	620.2886	517.5856	482.7675	468.8638	337.417
Eif2s3y	1068.2035	1121.9023	1136.9198	1294.7566	1362.289	1429.8214	1023.4348	1004.5812	1112.313	1126.7765	1280.6181	1566.4937
Eif3a	6916.757	4743.302	6251.8745	4419.0369	4746.7221499999996	5074.4074	6502.6891	6685.0473	5565.5029	4661.9662	4382.0717	5719.9775
Eif3b	1808.9972	1385.4993	1833.1224	1373.8816	1509.91525	1645.9489	1677.5026	1833.3092	1577.1669	1454.7318	1241.6019	1719.2834
Eif3c	3989.5459	2942.3857	3209.2498	2582.5768	2725.4566500000001	2868.3365	3473.76	3478.8333	2995.154	2770.2433	2557.8203	2811.1334
Eif3d	2710.054	2530.6092	2215.6518	2087.7349	2041.5533499999999	1995.3718	2289.1327	2463.4075	2027.3654	2051.1204	1833.8156	1386.7001
Eif3e	3014.751	4206.4122	3588.2231	3728.3371	3715.9931500000002	3703.6492	3140.1054	3231.7537	3538.1321	3642.3978	3449.0888	3367.8212
Eif3f	1586.3829	2064.5963	1979.1363	2113.3627	1974.8045000000002	1836.2463	1650.1469	1846.0288	2167.0313	1995.2685	1685.4265	1386.5221
Eif3g	1202.2009	1300.4017	1143.2264	1053.6559	1032.66265	1011.6694	1078.1192	1163.1967	1069.3483	975.6138	932.9676	843.2261
Eif3h	2778.3138	2797.7432	2591.0381	2515.3352	2678.3805499999999	2841.4259	2351.3054	2985.0398	2603.5487	2649.3456	2181.5787	2318.7241
Eif3i	2138.5447	2415.244	1792.7383	2023.8807	2042.4018499999997	2060.923	1831.099	2050.1644	1835.9568	1980.5971	1862.2454	1295.2779
Eif3j1	0	0	0	0	0	0	0	0	0	0	0	0
Eif3j2	0	0	0	0	0	0	0	0	0	0	0	0
Eif3k	2095.3152	2441.0473	1616.2442	1625.1985	1669.4419499999999	1713.6854	1625.6531	1772.5592	1566.4198	1639.794	1660.4719	1060.1286
Eif3l	3082.8257	3158.1377	2684.2118	2706.1485	2691.5555999999997	2676.9627	2891.3347	3069.9376	2626.984	2655.7474	2440.2897	2024.5367
Eif3m	1893.1194	2286.5481	1841.1467	1929.3413	1784.4328500000001	1639.5244	1817.9152	1820.3474	1719.7446	1822.1093	1691.348	1379.7281
Eif4a1	4182.7414	4239.2796	2749.5701	3630.3928	3433.7372500000001	3237.0817	3920.4723	3296.0331	3051.7914	3278.6953	2595.8275	2412.1038
Eif4a2	5277.1754	6141.3339	5715.1579	6628.7345	6332.6593499999999	6036.5842	5747.7795	5000.6769	6157.3098	6302.7445	6609.6717	5814.856
Eif4a3	1938.4352	1721.1302	1430.8076	1223.9697	1168.3638000000001	1112.7579	1709.5734	1593.5324	1331.0672	1323.7376	1172.7346	870.5885
Eif4b	7804.3028	6983.6474	8094.8113	7386.7932	6991.2211000000007	6595.649	7234.9155	8102.1553	7729.5985	7639.326	6300.0265	6014.8325
Eif4e	2544.2187	3127.1368	2290.8966	2011.0289	2155.8555500000002	2300.6822	2403.1595	2486.8901	2421.9085	2058.4329	2017.7745	1882.2603
Eif4e1b	0.0201	0.8858	0.0	0.0	0.53549999999999998	1.071	0.0	0.0	1.965	0.9157	2.2568	1.5386
Eif4e2	1295.4071	1380.2556	1202.3318	1256.4006	1258.1981999999998	1259.9958	1287.3423	1287.3295	1192.395	1142.3476	1063.5267	1134.0495
Eif4e3	292.0468	320.4485	313.5923	275.9494	278.27960000000002	280.6098	278.0006	297.5614	287.1105	289.4781	289.6156	272.6382
Eif4ebp1	279.4871	206.7585	220.3667	206.0639	270.16755000000001	334.2712	257.2853	248.3281	205.0694	219.8353	243.3212	233.6573
Eif4ebp2	176.1732	191.7128	128.0207	163.4736	189.23525000000001	214.9969	242.2396	175.4516	180.6608	170.3611	199.3905	268.3266
Eif4ebp3	102.3184	79.7888	121.8586	127.8076	121.4228	115.038	111.1964	114.1516	121.0975	110.8343	125.7711	123.4388
Eif4enif1	1888.5096	1589.6951	1622.5436	1396.8935	1435.96155	1475.0296	1852.8148	1698.3886	1658.2276	1300.8098	1318.7164	1381.2015
Eif4g1	12433.6012	8755.3015	9000.5613	8010.2484	7953.3781500000005	7896.5079	11171.4203	10206.5206	8899.5295	8278.7241	8242.93	8488.8046
Eif4g2	14456.3952	14413.8078	12872.7854	11808.4132	12858.3719	13908.3306	17090.7343	14038.4143	14331.248	12097.9212	12553.6588	14364.2467
Eif4g3	2229.468	1850.6081	2117.9878	1975.2843	1961.13895	1946.9936	2454.0729	2067.9435	2222.6882	1855.9754	1985.6887	2365.6402
Eif4h	6307.7017	6239.9112	5065.6062	5188.2899	4765.8298500000001	4343.3698	5591.3556	5696.6259	5235.42	5269.376	5058.502	3557.8705
Eif5	4302.1508	4418.5007	3989.5813	3612.4082	4181.5848499999993	4750.7615	4355.8441	3921.8043	4111.38	3710.1524	4041.351	4976.7443
Eif5a	3690.7657	3506.0483	2964.616	2844.9395	3474.7753000000002	4104.6111	3239.0735	3440.2238	2975.6177	2963.5387	3267.4907	3169.8127
Eif5a2	524.8328	429.6389	491.0602	302.2986	301.1465	299.9944	484.4464	387.4829	382.8172	291.2611	256.5359	266.2784
Eif5b	1344.2622	975.3996	1331.3715	849.956	1113.0224499999999	1376.0889	1364.6272	1412.9876	1293.963	1045.2196	1096.7546	1688.2554
Eif6	865.8533	921.3822	688.9319	769.1549	809.76575000000003	850.3766	751.0936	852.0746	722.659	803.4153	891.2842	483.0529
Elac1	141.0011	139.2719	195.3229	206.1727	192.86144999999999	179.5502	153.583	173.3311	200.2017	190.5488	205.2853	243.1103
Elac2	723.6959	523.6784	519.6334	527.2557	485.65060000000005	444.0455	610.7089	583.7905	511.7224	512.0861	457.027	318.9059
Elane	0.0027	0.0	0.0	0.0	0.00080000000000000004	0.0016	0.0	0.0	0.0	0.9466	0.0036	0.0102
Elavl1	2668.0131	2470.2463	2198.6295	1771.6607	1830.30405	1888.9474	2497.4249	2397.7401	2226.5937	1703.8849	1766.1755	1784.0532
Elavl2	116.8648	71.8612	124.7025	50.9668	44.345799999999997	37.7248	151.8836	74.8669	90.8295	57.6506	39.4003	46.4263
Elavl3	38.1327	7.8836	34.3661	2.3591	3.9099500000000003	5.4608	36.005	19.4471	1.9228	3.5573	2.6083	8.9924
Elavl4	98.612	64.8158	105.951	18.5129	24.35275	30.1926	116.0751	70.7779	49.7943	31.9668	25.1765	34.567
Eldr	93.0664	82.5928	74.3714	45.0034	47.258949999999999	49.5145	102.7945	85.7842	72.2666	54.9129	38.1956	71.1072
Elf1	463.7846	583.9494	676.3753	931.919	1078.16335	1224.4077	556.9144	684.1827	765.6296	1008.6741	913.8429	1122.9523
Elf2	1487.4435	1457.4502	1432.6009	1317.6961	1378.6149	1439.5337	1487.1368	1441.4501	1427.753	1312.7434	1271.2082	1299.8837
Elf3	47.8725	46.0287	44.6759	128.8614	121.37035	113.8793	45.1698	41.7471	66.3942	101.7388	139.6741	117.6431
Elf4	133.0938	129.4677	153.1186	212.9352	306.33524999999997	399.7353	162.9965	128.1294	166.9787	238.2048	296.5228	333.9733
Elf5	14.9919	19.3518	22.2419	133.3265	114.99425000000001	96.662	7.4444	21.6846	20.4721	126.6461	152.3732	103.8312
Elfn1	8.1386	19.4571	34.1206	26.4029	34.109400000000001	41.8159	3.6845	17.6169	33.2183	30.2599	26.1201	42.9153
Elfn2	0.0343	1.7859	2.7427	0.812	3.0283000000000002	5.2446	0.0	0.6184	1.9569	0.0	0.0458	1.68
Elk1	544.268	568.1114	511.5858	450.5579	384.42825000000005	318.2986	628.6354	578.1384	584.0038	413.1169	435.6544	325.5834
Elk3	919.2916	1003.0235	1007.9587	813.4184	818.47665000000006	823.5349	892.4622	1066.2403	965.8369	778.6443	843.9139	704.4542
Elk4	604.621	632.7957	814.4126	794.7266	834.91044999999997	875.0943	630.4415	657.0705	825.2088	796.0865	794.0231	1099.1827
Ell	411.3212	355.0184	394.2215	353.4641	361.64959999999996	369.8351	305.3098	407.515	354.492	413.1792	397.5818	321.8489
Ell2	102.5078	156.9242	283.898	588.6955	793.58889999999997	998.4823	117.7029	175.8107	290.018	478.2011	806.6688	1129.0069
Ell3	59.1411	66.5595	61.7903	85.2798	89.367549999999994	93.4553	38.5761	79.3299	50.7658	62.2724	55.8769	82.5447
Elmo1	116.093	139.2207	171.0312	299.059	383.79590000000002	468.5328	127.1519	126.6484	157.2047	306.9439	366.4911	441.7687
Elmo2	1363.5516	1207.136	1193.3787	1143.9361	1100.923	1057.9099	1264.7263	1285.9269	1262.7143	1178.0889	1209.4356	949.8257
Elmo3	238.6867	251.1587	274.1501	312.6614	284.81180000000001	256.9622	228.0343	286.8829	291.0222	298.6635	323.9301	228.8169
Elmod1	9.3119	18.4474	18.6365	177.0393	511.81845000000004	846.5976	16.8656	20.9124	27.3032	205.1517	796.3041	713.6095
Elmod2	534.0968	637.3436	561.7508	541.7267	509.54790000000003	477.3691	627.6679	580.1715	569.3442	518.4903	512.7801	465.7272
Elmod3	127.2929	130.4655	137.9792	166.1993	142.24254999999999	118.2858	117.7807	128.4024	133.7899	142.9238	129.3942	115.3632
Elmsan1	659.1553	573.2935	785.7164	931.0641	897.17415000000005	863.2842	703.0147	743.4634	748.0495	895.0416	1051.4289	1026.7595
Eln	254.7816	511.0787	1666.4739	2089.6397	2256.3638500000002	2423.088	341.9958	611.8292	1405.2875	2422.3185	2438.6642	1986.0895
Elof1	645.4396	909.0454	597.5646	617.5316	609.25945000000002	600.9873	632.3557	690.8055	603.5187	644.9288	612.4609	401.793
Elovl1	293.4081	314.9083	331.3213	968.4269	2219.6682500000002	3470.9096	281.6823	342.0436	385.7095	1108.466	2809.6114	2018.9261
Elovl2	190.8076	162.4489	167.5663	143.9259	112.86115000000001	81.7964	251.738	200.0605	134.7591	133.7187	105.7893	71.9928
Elovl3	2.361	3.5017	5.3806	0.7221	9.8692000000000011	19.0163	0.0	0.4509	2.9167	1.7677	1.3314	19.0747
Elovl4	313.8707	276.7312	453.164	1673.754	3233.0178499999997	4792.2817	281.679	324.8854	560.5157	1794.6304	3573.0766	5192.5173
Elovl5	1251.1924	1792.1034	1674.511	1697.6495	1669.1118999999999	1640.5743	1593.6189	1475.6157	1725.6127	1689.2871	1557.211	1460.6811
Elovl6	1568.1063	1249.6999	1243.5152	1216.2975	1428.9591	1641.6207	1548.3985	1501.4144	1284.1888	1182.6338	1598.6694	1563.5406
Elovl7	85.4618	109.8742	103.752	253.6924	713.0470499999999	1172.4017	74.3495	93.6994	135.7069	243.5949	804.0656	1142.8641
Elp2	2612.3285	2295.3715	2272.1165	1869.6466	1680.9608499999999	1492.2751	2660.4828	2401.3383	2199.2508	1876.1351	1690.2214	1327.4747
Elp3	1789.6333	1726.4474	1614.5062	1340.6909	1187.4909499999999	1034.291	1641.7064	1743.4531	1476.5823	1455.672	1106.3017	865.5402
Elp4	465.9346	565.4353	549.2283	450.5468	448.36750000000001	446.1882	597.5183	487.333	509.7715	432.3579	478.3519	539.7546
Elp5	736.2667	725.2288	619.9868	557.0313	552.67425000000003	548.3172	660.6436	675.1274	590.8248	570.7073	544.8435	418.6212
Elp6	262.371	275.2802	221.3246	168.5864	146.68619999999999	124.786	230.9155	262.8586	226.5737	177.6933	123.628	87.2809
Emb	322.8643	477.4949	438.9547	551.9776	638.78795000000002	725.5983	297.7351	370.1064	438.4702	718.3063	800.8535	597.152
Emc1	1042.038	1060.6738	1097.5202	1103.0788	1020.8286000000001	938.5784	1099.7978	1068.9283	1155.2922	1178.1156	1126.335	929.3896
Emc10	411.355	426.0591	459.6491	454.9035	404.85564999999997	354.8078	343.0108	451.0629	388.6728	458.9907	404.738	274.7891
Emc2	514.817	585.8074	509.7402	559.5983	666.79660000000001	773.9949	542.8136	504.369	498.0416	560.6319	610.0515	821.6995
Emc3	675.0251	815.7324	697.0131	714.6328	806.14229999999998	897.6518	638.931	664.2457	717.7792	831.8382	769.0902	707.5244
Emc4	254.6095	334.6502	269.6361	302.3744	351.12045000000001	399.8665	267.6223	334.7329	292.9684	287.6346	328.7366	265.9846
Emc6	412.4704	420.746	370.0026	380.7383	400.54039999999998	420.3425	381.6724	365.2947	320.3043	414.0871	402.3412	332.0056
Emc7	218.3201	315.0581	298.2953	402.9516	465.89159999999998	528.8316	237.4348	271.6786	316.4021	400.3607	409.3984	463.0987
Emc8	768.1017	690.5646	770.5508	522.0586	509.93799999999999	497.8174	817.1115	801.5259	717.7877	607.3475	491.5078	506.4794
Emc8-1190005i06rik	0	0	0	0	0	0	0	0	0	0	0	0
Emc9	4.6864	7.9122	7.0855	16.285	19.8931	23.5012	7.4972	5.4202	5.8376	15.6204	21.0779	16.4667
Emcn	386.3291	289.2932	335.9521	301.4635	419.44674999999995	537.43	392.0573	305.2824	272.448	336.1878	346.5956	397.5095
Emd	565.8884	632.0178	493.6255	492.2882	531.57595000000003	570.8637	600.3309	643.0719	569.3448	472.6679	470.0887	469.088
Eme1	522.2711	313.391	259.8194	155.7196	144.56229999999999	133.405	466.6398	322.0281	246.093	146.4782	122.5005	104.2522
Eme2	465.7328	338.1795	353.9115	331.344	253.33785	175.3317	378.873	402.6362	324.2208	294.0368	303.8915	217.2749
Emg1	844.2553	1101.6675	710.4536	755.5365	726.10515000000009	696.6738	811.4283	809.2511	654.2955	697.1252	707.4237	452.6129
Emid1	67.233	103.7514	144.2269	212.2676	209.83999999999997	207.4124	83.8073	109.669	131.8283	208.0424	224.061	152.3301
Emilin1	2945.3015	2268.6823	3108.9726	2467.6502	2014.91075	1562.1713	2748.0975	3059.3376	2733.4409	2525.675	2033.2247	1574.5554
Emilin2	717.093	604.3634	714.0083	1139.8497	1100.98945	1062.1292	604.0394	632.735	669.9157	1212.0979	1123.8031	803.9949
Emilin3	474.0008	669.1993	1036.6908	1156.9462	887.58350000000007	618.2208	421.1873	765.6395	873.0646	1064.5868	1001.584	516.8288
Eml1	647.6829	577.8134	614.6151	586.021	604.78144999999995	623.5419	598.4306	598.6862	595.7096	586.2919	612.4254	465.841
Eml2	227.2558	181.0137	219.5018	270.118	226.45929999999998	182.8006	209.207	217.6303	250.9892	207.0219	233.7843	164.6405
Eml3	270.5573	259.969	323.3868	502.7032	486.23109999999997	469.759	287.3965	288.0912	349.6082	401.2615	527.942	412.764
Eml4	5275.841	4547.2481	4253.9305	3145.6068	2847.3487500000001	2549.0907	5409.5299	4894.0017	4112.363	3045.0471	2614.8637	2307.3856
Eml5	392.0308	207.5619	391.5264	370.5122	366.41470000000004	362.3172	485.3874	310.9627	297.8402	355.4243	442.6274	537.3357
Eml6	58.0652	78.9748	94.1049	105.7277	96.40209999999999	87.0765	67.8227	69.0732	73.2344	86.116	80.7336	106.1248
Emp1	1344.5001	2556.1888	2591.8435	4400.4381	5712.4164500000006	7024.3948	1426.7252	2530.8106	3565.4704	4312.9981	5913.9212	6980.7551
Emp2	211.5939	341.5558	522.2163	954.0504	1383.72505	1813.3997	260.0103	368.5033	554.6712	1066.3884	1668.2045	1675.039
Emp3	151.3178	261.7814	296.5284	403.0082	466.43689999999998	529.8656	114.8844	214.5247	317.3854	403.1429	450.7908	331.6523
Emx1	1.1147	0.0	0.9038	0.0	0.5323	1.0646	0.0	0.0	0.0	0.9231	2.2347	0.0586
Emx2	37.7087	31.772	61.6999	135.5248	149.41759999999999	163.3104	60.2468	53.1436	66.3824	153.0782	172.9796	267.6974
Emx2os	14.9923	16.6838	29.4264	77.5725	117.11445000000001	156.6564	17.8144	18.096	43.9248	71.4673	107.6845	174.2994
En1	46.6672	133.5681	96.9512	21.9335	16.940249999999999	11.947	55.5916	113.5248	92.8124	28.2939	8.6107	24.6139
En2	0.0054	0.0	0.9264	0.0	0.52475000000000005	1.0495	0.0	0.0	0.0	0.0	0.0071	0.0202
Enah	3877.1053	3380.8806	3476.2387	2882.42	2988.7997500000001	3095.1795	3901.6235	3456.6324	3409.2254	2893.9087	2950.6493	3179.9779
Enam	1.1373	0.0	0.8856	0.0	1.0584499999999999	2.1169	0.0	0.0	0.0	0.0	2.2787	5.3765
Enc1	681.8188	949.8486	798.3143	647.3246	554.3039	461.2832	817.0979	914.3475	905.3044	629.3277	487.9716	378.2452
Endod1	308.0585	284.813	365.4919	508.5934	569.78224999999998	630.9711	296.8094	293.0228	331.0429	516.722	633.536	532.6348
Endog	22.6125	7.874	12.4892	23.1369	21.7621	20.3873	10.3225	26.8341	8.7675	11.8595	21.2445	9.0519
Endou	5.8918	24.6625	48.1971	408.8083	904.02429999999993	1399.2403	3.6823	18.0774	75.1548	503.8708	1164.5772	1369.5691
Endov	782.8438	735.8712	671.0685	637.1397	490.09164999999996	343.0436	726.6238	788.709	688.4905	629.3514	511.6537	381.5281
Eng	314.8709	267.9382	435.4221	470.2235	546.29925000000003	622.375	348.66	295.1675	441.4125	469.0576	507.896	524.2122
Engase	136.2647	126.9776	108.4039	127.8395	102.65219999999999	77.4649	112.1505	109.1728	106.4446	123.703	92.6573	51.6656
Enho	151.0684	226.5986	151.463	107.2545	78.409700000000001	49.5649	149.8694	171.5333	161.1514	97.9658	72.6113	48.4094
Enkd1	172.5867	144.7181	126.3199	114.092	103.84	93.588	158.3637	161.4815	104.4812	108.061	124.6417	71.8599
Enkur	1.1908	0.8317	1.7652	0.7759	5.6342499999999998	10.4926	0.9151	1.3125	0.9658	0.8753	2.3844	4.5876
Eno1	0.0054	0.0	0.0	0.0	0.52475000000000005	1.0495	0.0	0.0	0.0	0.0	1.1185	0.0203
Eno1b	674.8239	441.9937	550.1416	374.6921	398.07745	421.4628	564.5321	598.8894	491.2174	381.0424	411.9332	347.4847
Eno2	135.3688	140.1269	186.3027	321.3183	317.57685000000004	313.8354	109.2441	158.8961	196.2828	273.9649	358.0986	228.4466
Eno3	269.2211	186.3473	245.5209	207.8137	194.2328	180.6519	288.4325	201.8751	199.2149	213.4421	179.3167	186.4564
Eno4	10.2203	9.7599	7.1148	4.1179	7.9585500000000007	11.7992	8.4661	13.0247	7.8035	7.2888	9.5105	16.1059
Enoph1	336.3274	340.8667	299.2272	288.7235	274.46519999999998	260.2069	364.7416	326.1383	322.2714	308.7189	301.4908	220.5696
Enox1	384.1321	460.6795	512.5245	414.7982	411.67309999999998	408.548	306.2359	466.0166	554.7129	481.888	330.085	416.429
Enox2	134.0681	89.5579	125.4255	119.2237	131.6285	144.0333	107.4099	126.2954	125.0002	148.447	132.9091	111.9308
Enpep	206.6785	166.0034	225.0212	85.8597	90.809049999999999	95.7584	232.8639	240.2452	116.1963	86.0159	86.8554	120.5807
Enpp1	154.6624	185.4477	296.6453	334.1107	251.47685000000001	168.843	180.9092	196.8318	306.6683	286.7996	188.8083	161.3334
Enpp2	2317.0405	2732.0435	2524.724	2852.6907	3038.9472999999998	3225.2039	2084.5829	2775.8674	2738.3178	2799.5926	2918.4952	2399.9404
Enpp3	149.874	118.0596	114.6788	93.6221	88.229800000000012	82.8375	145.1763	119.1986	98.6249	87.8915	86.7658	131.7135
Enpp4	163.6593	132.176	164.8332	180.5921	195.63220000000001	210.6723	203.5881	111.7542	120.0987	156.626	188.6749	249.5858
Enpp5	137.6555	127.6735	188.076	297.364	352.87175000000002	408.3795	176.1855	126.6552	201.162	265.6842	326.2151	406.4718
Enpp6	1.1954	1.7404	3.6196	0.7711	1.4673	2.1635	1.8693	2.0815	1.9474	2.75	3.5086	5.9671
Enpp7	0.008	0.0	0.0	0.0	0.0023	0.0046	0.9566	0.0	0.9826	0.0	0.0106	1.4086
Ensa	1885.1745	2216.4062	1791.8566	1817.7212	1773.2354	1728.7496	1883.8871	1951.6912	1846.7029	1871.5804	1871.7106	1352.7023
Enthd1	0.0153	0.8959	0.9039	0.0	0.5323	1.0646	0.0	0.0	0.0	1.8822	0.0204	1.489
Enthd2	224.9789	221.0195	206.9475	223.1836	198.15700000000001	173.1304	214.869	228.3925	187.4935	229.0375	244.4268	162.9348
Entpd1	269.5373	892.9268	938.9545	1174.7698	1164.1334999999999	1153.4972	338.2379	739.8448	1076.2003	1074.6294	1023.0111	942.5175
Entpd2	2.4116	0.7637	3.4847	12.0162	16.127849999999999	20.2395	2.7684	0.0	1.9279	12.8926	23.1445	18.8843
Entpd3	72.7108	83.4962	95.0772	56.1409	56.042450000000002	55.944	65.96	77.8719	61.5166	53.9992	39.3689	84.2235
Entpd4	14.8217	12.3536	21.5535	25.7122	18.795000000000002	11.8778	13.1618	17.8417	9.7444	22.0328	17.8037	21.671
Entpd5	298.9764	288.3645	335.0093	419.0618	548.11890000000005	677.176	318.4915	325.8991	319.3221	447.057	625.2447	677.4605
Entpd6	227.3016	276.0796	236.511	268.3486	243.30859999999998	218.2686	272.3732	240.4476	241.2118	254.6791	245.6929	188.317
Entpd7	218.1908	203.2278	183.6113	243.6464	225.04070000000002	206.435	247.8708	214.0294	233.4035	214.3529	240.9025	218.3832
Entpd8	0.033	0.8615	0.8721	0.0	1.06535	2.1307	2.8626	0.0	1.9576	0.0	2.3124	4.2724
Eny2	754.5393	853.0167	818.8992	715.4727	705.00009999999997	694.5275	824.6219	790.662	782.2368	705.3688	665.9193	781.8525
Eogt	234.1978	291.091	311.7639	338.1665	391.05070000000001	443.9349	259.1272	264.5697	323.2439	339.8741	385.6529	400.6777
Eomes	4.4105	1.7647	0.0	2.5898	2.3683999999999998	2.147	3.8131	1.359	0.0	0.8851	1.236	1.7641
Ep300	2449.9185	2115.1235	2096.4545	2211.2377	2220.4852500000002	2229.7328	2692.5025	2404.086	2347.6867	2249.0004	2195.7655	2497.7418
Ep400	3389.6156	2685.8593	2690.469	2753.8345	2685.3038500000002	2616.7732	3459.6354	3104.8641	2999.0646	2725.3644	2517.4468	2723.08
Epas1	168.3724	220.8839	231.0379	297.1786	569.34019999999998	841.5018	225.1723	180.1434	265.608	294.0087	552.8436	898.9934
Epb4.1	4797.4274	3246.8337	3388.4233	2652.4013	2682.4391999999998	2712.4771	4308.7643	3843.4777	3334.0263	2789.4632	2968.4581	3144.494
Epb4.1l1	982.9872	985.1909	1190.7066	1420.9006	1174.9069500000001	928.9133	906.5673	1166.7192	1145.5221	1408.0927	1242.622	1056.1836
Epb4.1l2	2594.161	1958.0232	2189.672	1631.0911	1872.3530499999999	2113.615	2534.1842	2586.2145	2142.6062	1724.0429	1614.2866	2054.5606
Epb4.1l3	2145.4595	2204.7608	2611.6578	2689.1464	2676.0578999999998	2662.9694	2108.1522	2426.1489	2749.0649	2618.2042	2516.1934	2891.8973
Epb4.1l4a	256.97	289.2461	372.6538	683.3693	601.3021	519.2349	259.0975	315.873	414.0614	680.7858	569.5645	547.9039
Epb4.1l4aos	95.56	158.0476	119.1239	184.1473	156.0471	127.9469	110.2327	155.6854	113.272	153.019	134.1236	96.9899
Epb4.1l4b	305.7295	280.4147	321.6109	431.1021	408.51935000000003	385.9366	254.4062	283.1264	377.9387	408.6144	363.176	409.2398
Epb4.1l5	571.4658	355.8612	409.4139	425.0208	398.51855	372.0163	613.5753	430.2515	474.619	430.5527	378.7012	379.3967
Epb4.2	71.2614	45.3199	29.5051	27.1501	23.293299999999999	19.4365	49.0475	28.3554	55.6933	31.1065	26.255	27.5506
Epc1	929.5473	947.9436	1000.7608	951.4375	914.90274999999997	878.368	1063.0549	962.5982	1021.4995	949.0621	955.4609	1038.9968
Epc2	1432.8774	1267.4861	1251.6079	1168.6192	1196.03865	1223.4581	1452.2795	1443.672	1372.0917	1174.408	1025.579	1264.2327
Epcam	635.2727	773.9973	724.7987	724.861	827.91470000000004	930.9684	574.8339	748.5424	666.0163	759.4433	721.6481	850.9769
Epdr1	110.4108	181.8821	245.4916	402.3611	317.29345000000001	232.2258	124.3266	161.0122	249.0289	380.3308	277.646	213.4582
Epg5	654.6224	697.5927	778.5362	958.3172	966.69464999999991	975.0721	680.3878	711.2964	774.4168	925.2716	1103.6433	1065.6834
Epgn	8.0379	2.527	3.4641	20.6791	23.674900000000001	26.6707	1.8148	0.3639	4.8591	13.7664	17.6211	29.8897
Epha1	188.8315	226.1917	274.9408	592.1337	668.50759999999991	744.8815	188.3981	300.866	288.0663	616.6223	814.9142	655.682
Epha10	14.3788	6.2489	5.3828	6.8901	5.0750999999999999	3.2601	4.7054	4.2109	1.9362	0.0	2.4877	3.6338
Epha2	203.482	121.451	142.3324	327.2147	334.50715000000002	341.7996	169.5819	146.6754	135.7153	334.4525	455.2986	362.963
Epha3	1775.023	1820.4213	2311.533	2927.7874	2464.8038000000001	2001.8202	1675.5757	1772.3969	2428.7513	2890.3646	2371.3335	1437.4215
Epha4	6492.9643	7318.3688	7526.8405	5823.7319	4405.7410499999996	2987.7502	6231.2543	7306.6157	8148.5726	5757.6487	3983.3343	2996.2918
